price,id
3229.1,0
4171.8,1
3447.7,2
3810.5,3
2861.6,4
2413.0,5
4065.5,6
3728.4,7
5351.6,8
2637.8,9
3315.3,10
1434.0,11
3889.6,12
4306.9,13
4924.9,14
5529.6,15
5609.9,16
4823.9,17
3946.4,18
2012.3,19
2841.6,20
3200.9,21
4421.1,22
2565.3,23
5813.6,24
2860.3,25
3474.9,26
2477.5,27
4083.7,28
4699.3,29
2518.7,30
3176.8,31
4789.4,32
3817.0,33
3912.7,34
4765.0,35
3406.5,36
1500.9,37
1699.7,38
1936.3,39
1733.0,40
4522.1,41
2976.0,42
2902.4,43
1989.8,44
4479.1,45
5000.2,46
4315.1,47
2233.0,48
2902.2,49
3773.6,50
3461.8,51
4896.4,52
3599.4,53
5414.6,54
2980.0,55
2919.0,56
2506.3,57
4985.7,58
4403.9,59
5050.1,60
3934.5,61
4129.1,62
3279.4,63
3927.8,64
4060.7,65
3234.8,66
2927.7,67
4156.6,68
3894.2,69
4011.5,70
2096.1,71
2032.1,72
3665.9,73
4108.7,74
3663.9,75
2599.5,76
4990.7,77
3323.7,78
3439.7,79
3349.1,80
5430.1,81
2668.5,82
4394.3,83
3227.9,84
3923.2,85
2381.2,86
3026.2,87
2732.4,88
3589.2,89
3370.0,90
2744.3,91
1006.3,92
2197.0,93
2945.1,94
5317.9,95
5385.0,96
3992.9,97
2597.1,98
3918.7,99
3586.7,100
3087.5,101
3849.9,102
2610.2,103
3225.9,104
2568.3,105
4218.5,106
4577.8,107
4205.3,108
3326.1,109
3583.4,110
4910.2,111
3844.3,112
4268.0,113
2378.0,114
3721.1,115
3814.0,116
3135.7,117
2738.9,118
4400.5,119
2606.2,120
3038.0,121
3292.4,122
4141.8,123
3287.1,124
6453.6,125
2487.2,126
3853.6,127
3178.3,128
3319.9,129
4149.5,130
2937.0,131
4292.0,132
2589.2,133
4855.9,134
4443.3,135
3500.8,136
2751.1,137
2688.3,138
3745.0,139
3307.9,140
2429.1,141
2391.0,142
4354.3,143
3264.2,144
4121.3,145
3935.6,146
3429.4,147
2737.6,148
2454.6,149
3970.0,150
4400.5,151
5971.3,152
5059.9,153
3777.7,154
3261.2,155
3328.8,156
3106.8,157
2729.9,158
3226.9,159
4037.5,160
4958.6,161
3456.8,162
2936.9,163
4209.3,164
5716.9,165
