price,id
3232.0,0
4169.7,1
3446.7,2
3813.1,3
2865.2,4
2415.2,5
4063.0,6
3727.9,7
5346.9,8
2640.0,9
3312.5,10
1435.5,11
3887.9,12
4308.5,13
4922.4,14
5529.7,15
5613.6,16
4825.5,17
3944.7,18
2014.5,19
2843.6,20
3199.2,21
4421.6,22
2567.5,23
5813.2,24
2859.5,25
3477.0,26
2479.7,27
4081.6,28
4698.6,29
2520.5,30
3175.6,31
4785.7,32
3820.5,33
3911.7,34
4761.8,35
3405.4,36
1504.6,37
1702.0,38
1938.4,39
1738.1,40
4518.4,41
2978.8,42
2902.5,43
1993.7,44
4479.4,45
4993.2,46
4312.5,47
2238.3,48
2899.4,49
3772.2,50
3460.9,51
4891.8,52
3599.1,53
5411.2,54
2979.4,55
2918.6,56
2506.9,57
4984.4,58
4404.4,59
5044.4,60
3934.3,61
4127.7,62
3282.0,63
3930.2,64
4061.7,65
3233.4,66
2929.4,67
4155.0,68
3893.2,69
4009.5,70
2096.8,71
2034.2,72
3666.5,73
4107.3,74
3662.7,75
2599.7,76
4986.3,77
3325.2,78
3438.5,79
3350.4,80
5429.7,81
2669.4,82
4390.3,83
3228.0,84
3921.0,85
2384.1,86
3025.7,87
2732.3,88
3586.4,89
3371.0,90
2743.7,91
1011.9,92
2200.6,93
2946.9,94
5315.4,95
5378.7,96
3991.9,97
2597.5,98
3917.5,99
3588.8,100
3090.0,101
3846.2,102
2616.5,103
3224.7,104
2568.6,105
4214.4,106
4579.8,107
4203.6,108
3322.9,109
3584.5,110
4907.2,111
3842.8,112
4267.8,113
2380.9,114
3724.6,115
3813.3,116
3133.7,117
2740.8,118
4401.6,119
2605.8,120
3037.2,121
3289.0,122
4141.6,123
3287.8,124
6449.1,125
2488.6,126
3852.9,127
3177.9,128
3317.8,129
4149.6,130
2940.6,131
4289.5,132
2591.5,133
4853.5,134
4440.2,135
3502.5,136
2751.6,137
2688.1,138
3743.3,139
3308.7,140
2430.7,141
2391.4,142
4349.9,143
3262.5,144
4120.3,145
3934.2,146
3432.4,147
2739.3,148
2458.3,149
3969.3,150
4395.6,151
5966.9,152
5055.4,153
3773.2,154
3259.6,155
3330.0,156
3108.8,157
2734.6,158
3225.4,159
4037.8,160
4958.2,161
3459.1,162
2937.6,163
4205.5,164
5718.8,165
3641.7,166
3641.1,167
4965.2,168
4433.0,169
3715.9,170
4147.8,171
4655.5,172
4139.6,173
3637.8,174
4842.4,175
3730.3,176
5387.5,177
3604.7,178
2286.8,179
4016.8,180
5668.1,181
5473.2,182
4915.1,183
6162.3,184
2712.0,185
4062.2,186
4057.6,187
3774.9,188
4495.6,189
4649.8,190
4410.8,191
4624.3,192
3790.6,193
2504.3,194
3174.6,195
4175.4,196
5372.9,197
5029.1,198
2956.0,199
2364.7,200
2565.8,201
5536.5,202
2055.6,203
4288.0,204
3124.1,205
4049.8,206
4965.8,207
2338.6,208
2840.9,209
4310.1,210
2472.6,211
5412.2,212
4149.5,213
4682.0,214
3475.2,215
4561.6,216
5600.5,217
3811.1,218
4580.4,219
5638.5,220
2730.3,221
2694.4,222
3211.0,223
2635.1,224
4951.8,225
1965.9,226
3082.2,227
3195.9,228
3945.1,229
2926.7,230
4896.5,231
4611.9,232
1969.5,233
4144.9,234
3928.5,235
4957.3,236
3294.7,237
4981.6,238
2871.2,239
5393.6,240
2731.4,241
3599.9,242
2899.5,243
3991.1,244
3715.0,245
4239.1,246
6686.0,247
3590.6,248
4498.4,249
3843.5,250
4693.8,251
2357.1,252
3737.4,253
2546.3,254
4128.6,255
2212.7,256
3821.5,257
4801.8,258
4888.5,259
4247.5,260
2155.9,261
5296.2,262
6188.1,263
3355.0,264
2820.3,265
2152.5,266
4229.2,267
1740.5,268
3739.3,269
3355.4,270
2661.5,271
3074.1,272
2780.1,273
4124.2,274
3811.1,275
5090.1,276
2924.1,277
2717.8,278
3426.6,279
3310.3,280
2533.5,281
2609.6,282
2771.9,283
3425.1,284
3328.8,285
4032.5,286
3621.2,287
5001.3,288
2332.2,289
3878.9,290
3661.8,291
3372.4,292
3102.6,293
3960.2,294
6023.1,295
2671.6,296
4223.0,297
5173.6,298
3865.2,299
5143.3,300
2627.5,301
5082.7,302
4009.8,303
4190.3,304
3102.7,305
1846.7,306
2471.1,307
2388.3,308
4206.7,309
1744.1,310
3336.6,311
3764.5,312
5895.6,313
2116.5,314
3584.3,315
6077.4,316
4739.7,317
3906.7,318
4150.2,319
5208.8,320
3504.1,321
3660.8,322
4635.6,323
4019.1,324
3875.6,325
4902.1,326
3543.3,327
3237.4,328
5840.4,329
1840.1,330
2771.2,331
1423.0,332
2249.5,333
3850.1,334
5653.0,335
4321.8,336
4627.9,337
2309.9,338
3895.3,339
2667.9,340
3063.2,341
2469.5,342
4378.5,343
3530.6,344
5671.0,345
4088.8,346
3209.5,347
2819.8,348
3242.6,349
4081.9,350
1712.0,351
3018.5,352
2604.0,353
3941.8,354
3979.6,355
3724.3,356
2680.3,357
1896.2,358
1777.3,359
2384.7,360
2175.5,361
3573.2,362
3929.9,363
3378.9,364
4583.4,365
3770.5,366
2880.4,367
3912.9,368
3822.5,369
3504.9,370
5481.2,371
3621.6,372
6000.1,373
5398.2,374
3565.6,375
4112.9,376
3343.7,377
3250.8,378
2771.2,379
2984.5,380
3668.4,381
2074.0,382
3057.7,383
3825.3,384
3245.7,385
3218.8,386
2994.0,387
4517.1,388
5288.9,389
3085.5,390
4212.3,391
3885.9,392
4832.6,393
3597.7,394
4064.9,395
3324.0,396
3018.4,397
1636.7,398
4302.1,399
3275.6,400
3576.8,401
3554.3,402
3708.6,403
3578.0,404
5179.0,405
4021.3,406
4269.3,407
2855.9,408
3395.8,409
3241.6,410
3734.4,411
2590.6,412
3958.6,413
3318.8,414
3271.0,415
4106.2,416
4054.6,417
3580.1,418
3405.0,419
4669.7,420
2888.2,421
4818.7,422
3239.2,423
3900.4,424
3628.7,425
4736.8,426
1593.6,427
3462.7,428
2911.5,429
3601.4,430
3004.0,431
5033.8,432
3170.6,433
3845.1,434
3827.5,435
4500.1,436
4481.1,437
