price,id
3229.2,0
4171.6,1
3447.8,2
3810.5,3
2861.8,4
2413.1,5
4065.4,6
3728.4,7
5351.5,8
2638.0,9
3315.3,10
1434.3,11
3889.6,12
4306.9,13
4924.8,14
5529.7,15
5610.0,16
4824.0,17
3946.3,18
2012.4,19
2841.8,20
3200.9,21
4421.1,22
2565.6,23
5813.6,24
2860.4,25
3475.0,26
2477.7,27
4083.6,28
4699.1,29
2518.8,30
3176.8,31
4789.2,32
3817.1,33
3912.6,34
4764.9,35
3406.5,36
1501.2,37
1699.9,38
1936.5,39
1733.3,40
4521.9,41
2976.1,42
2902.5,43
1990.0,44
4479.1,45
5000.0,46
4315.1,47
2233.2,48
2902.2,49
3773.6,50
3461.8,51
4896.3,52
3599.5,53
5414.6,54
2980.1,55
2919.0,56
2506.4,57
4985.6,58
4403.8,59
5049.9,60
3934.6,61
4129.0,62
3279.6,63
3927.9,64
4060.7,65
3234.8,66
2927.8,67
4156.5,68
3894.1,69
4011.4,70
2096.3,71
2032.2,72
3665.8,73
4108.6,74
3663.8,75
2599.6,76
4990.5,77
3323.7,78
3439.6,79
3349.2,80
5430.1,81
2668.6,82
4394.1,83
3227.9,84
3923.1,85
2381.4,86
3026.2,87
2732.4,88
3589.1,89
3370.0,90
2744.3,91
1006.6,92
2197.2,93
2945.2,94
5317.7,95
5384.7,96
3992.8,97
2597.1,98
3918.5,99
3586.8,100
3087.6,101
3849.8,102
2610.4,103
3225.9,104
2568.4,105
4218.3,106
4577.9,107
4205.2,108
3326.0,109
3583.3,110
4910.0,111
3844.2,112
4267.9,113
2378.1,114
3721.2,115
3814.0,116
3135.6,117
2739.1,118
4400.4,119
2606.4,120
3038.0,121
3292.4,122
4141.8,123
3287.2,124
6453.3,125
2487.3,126
3853.6,127
3178.3,128
3319.9,129
4149.5,130
2937.2,131
4291.9,132
2589.3,133
4855.8,134
4443.2,135
3500.9,136
2751.2,137
2688.4,138
3745.0,139
3307.9,140
2429.2,141
2391.1,142
4354.2,143
3264.2,144
4121.3,145
3935.5,146
3429.6,147
2737.7,148
2454.9,149
3969.9,150
4400.3,151
5971.1,152
5059.7,153
3777.6,154
3261.2,155
3328.9,156
3107.0,157
2730.1,158
3226.9,159
4037.5,160
4958.6,161
3456.9,162
2937.0,163
4209.3,164
5716.9,165
3643.1,166
3642.2,167
4963.0,168
4432.3,169
3718.3,170
4149.3,171
4650.7,172
4141.6,173
3637.7,174
4844.6,175
3729.8,176
5392.1,177
3604.3,178
2286.8,179
4017.4,180
5669.8,181
5476.5,182
4918.4,183
6163.5,184
2710.1,185
4060.1,186
4054.1,187
3777.1,188
4494.5,189
4652.0,190
4412.4,191
4624.9,192
3791.0,193
2501.3,194
3172.8,195
4172.1,196
5377.6,197
5033.8,198
2955.0,199
2361.2,200
2557.7,201
5537.4,202
2052.5,203
4292.0,204
3124.2,205
4052.9,206
4968.9,207
2338.8,208
2839.5,209
4312.9,210
2466.9,211
5413.7,212
4150.8,213
4681.6,214
3478.3,215
4561.0,216
5598.2,217
3813.8,218
4581.6,219
5638.4,220
2729.7,221
2690.2,222
3206.9,223
2634.7,224
4957.6,225
1963.2,226
3083.7,227
3197.7,228
3944.3,229
2925.4,230
4895.2,231
4613.6,232
1969.4,233
4144.5,234
3927.5,235
4959.0,236
3292.8,237
4983.7,238
2868.4,239
5392.2,240
2728.7,241
3599.9,242
2899.0,243
3988.4,244
3716.6,245
4234.9,246
6686.1,247
3588.0,248
4498.6,249
3844.1,250
4696.5,251
2349.5,252
3736.1,253
2545.0,254
4126.2,255
2209.5,256
3823.8,257
4806.3,258
4890.3,259
4247.4,260
2153.4,261
5297.0,262
6191.8,263
3354.2,264
2817.8,265
2151.7,266
4234.0,267
1737.5,268
3737.9,269
3357.0,270
2657.9,271
3072.4,272
2779.7,273
4127.8,274
3810.3,275
5091.0,276
2918.7,277
2717.6,278
3426.2,279
3311.0,280
2532.9,281
2606.5,282
2773.2,283
3423.7,284
3329.2,285
4035.7,286
3624.4,287
5000.8,288
2329.4,289
3883.0,290
3662.2,291
3368.0,292
3103.0,293
3962.8,294
6026.8,295
2666.0,296
4225.0,297
5176.5,298
3866.4,299
5144.0,300
2627.1,301
5083.5,302
4007.0,303
4188.9,304
3101.3,305
1843.9,306
2469.3,307
2384.9,308
4205.6,309
1738.3,310
3336.8,311
3766.9,312
5897.2,313
2112.9,314
3579.2,315
